latitude,longitude,altitude,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,lidar_distance,speed,wind_speed,battery_level,obstacle_detected
37.78166231,-122.4197157,236.5790281,2.14503444,-2.457082249,-1.838409133,140.5554318,-3.952315674,120.9221992,67.2541184,11.95334225,11.74044179,99.5200903,0
37.78379228,-122.428128,57.96700028,2.440012888,2.218944053,-2.284746532,-11.25977438,-87.88728939,30.20263373,76.78829412,25.62602626,15.43216258,49.85911799,0
37.77856496,-122.4183662,437.7982279,-0.548370176,-0.739768786,2.676261866,-109.5548221,-9.017472285,2.605975508,84.53232216,23.46116134,14.64217993,33.00468015,0
37.7748435,-122.4125781,128.4254053,2.08020434,2.283741096,-0.396433863,-146.5008109,50.84253931,-85.48111963,28.57153859,20.57609505,12.87465918,69.43840422,0
37.77725694,-122.409463,329.8468838,-2.051632198,1.37256875,-1.8311038,159.8135897,101.6023897,55.85686822,3.0459514,27.4628288,8.206709892,41.30005067,1
37.7822781,-122.4207931,61.2369052,-2.870149232,-2.37497564,2.603355095,87.4833872,-150.5944561,-19.95714516,51.24886259,26.53199525,18.36954465,93.77638695,0
37.77631219,-122.422994,229.7779139,1.709348368,1.989217719,-2.372854371,-67.33188983,75.04728795,169.4795062,85.67982051,10.66979146,6.578926759,54.22946916,0
37.76550774,-122.4112669,493.682136,-2.551220112,1.093061002,1.377426581,-73.67313377,87.38275563,168.5446189,21.17822306,26.96715386,15.00268253,31.96930799,0
37.78351897,-122.4255752,95.3121205,2.931148004,-2.806188523,0.751578165,142.2786552,21.22999233,145.8738475,42.40198458,14.35099599,18.53301944,31.33044561,0
37.77869054,-122.4170914,240.6619184,1.048778578,-2.197783907,-2.473592014,-116.0754355,-102.8450895,-50.36791031,26.01386314,15.7943584,2.567672458,71.97115248,0
37.77843027,-122.4212857,188.2174776,1.520698261,0.813768335,-0.967507226,12.61342428,14.1064515,-47.52991607,1.829583817,29.30830968,18.94162096,49.27178464,1
37.7692135,-122.4285784,457.2896555,-1.525176862,0.975603017,-2.100415863,76.86153906,0.973757454,126.9623391,89.9031476,23.99685821,15.52065402,49.09796376,0
37.77807771,-122.4224542,441.2030486,1.043192364,1.479908597,0.626991555,-37.29947329,-8.744365301,82.48857543,13.93779606,13.03714886,12.33183326,68.98591642,0
37.77277729,-122.4240954,156.9644421,-2.740680376,1.321472405,-0.13732181,-165.6351567,-14.16963043,73.56994913,76.79332802,21.19814724,7.467974112,37.72095012,0
37.77792466,-122.4156782,86.53450417,2.02695432,0.957119728,-2.974349252,-98.00682706,-140.1027961,-79.34003601,34.98702156,18.48310841,18.0853085,31.63426066,0
37.76703186,-122.4104242,332.2122773,-1.982255442,1.59743341,2.854263398,144.6509295,-114.1587055,120.0055002,28.12934994,7.915080926,0.880858724,72.58100086,0
37.77805691,-122.4240391,201.3659203,1.184148401,0.450514235,-0.902492101,8.322828062,-144.9604482,28.59140601,94.13237421,27.19380845,8.636581109,20.41896293,0
37.78488827,-122.4131707,352.4379758,-1.653116993,-1.435251687,-1.450773643,113.5588487,-92.70798204,-19.12839327,65.89134893,25.54703709,15.13267795,92.58919854,0
37.76586424,-122.4282928,64.45389023,-2.589280983,2.474259682,-1.665342265,20.0467954,-85.14835822,131.5519647,68.84880486,24.44275892,16.22280885,34.63767366,0
37.78444348,-122.4186376,110.0296558,-0.111037929,-2.890715814,-2.047104623,159.6967545,-91.77268986,-38.08448504,76.08546539,18.97883469,4.045569947,55.82848481,0
37.77303816,-122.427989,358.8675047,-1.984282738,-0.800629681,2.994822457,147.2882672,-104.0655355,55.41329227,34.42286693,10.52093601,0.95209304,36.91828281,0
37.78231507,-122.4107193,145.5667949,1.37666393,1.373221759,-1.229343193,-6.160304876,84.75193637,-12.27413448,56.58461583,27.09740073,16.05702311,37.4575735,0
37.78054771,-122.414073,435.9144541,-1.57460494,-0.437063753,-0.566919017,-65.42135084,114.6835439,33.38561022,27.38722273,13.82414109,8.437845354,86.80010936,0
37.77624033,-122.416241,76.36589947,-0.945164663,-2.850993555,2.228135497,36.60076344,-62.24068203,-165.4032702,83.53688079,5.502952949,2.870474602,66.80268105,0
37.77966898,-122.4129221,146.9668923,0.404635508,-2.604114581,0.851325021,62.9595654,-70.15359899,-13.99854126,60.13108424,29.54435444,1.711366962,44.91602752,0
37.78247031,-122.4164496,499.3521118,-1.290190335,0.891824215,-0.78783353,-0.592166772,123.8516459,20.3368707,24.71897919,26.52892759,12.81279141,40.0878984,0
37.77298281,-122.4100211,244.8842462,-0.732071303,2.789187596,2.389970616,116.0219596,44.6126046,-2.62103949,90.02596143,20.56700889,11.65635731,37.02899519,0
37.77144066,-122.4151208,366.3345486,1.893730626,0.311181815,1.498345213,-114.0017322,-74.36220308,125.0677341,58.29358005,5.310178486,17.07980753,64.35586824,0
37.77825187,-122.4109068,132.198372,-1.924740903,0.040546908,-1.632596955,-59.61174098,76.90042533,-67.99536907,49.75553507,10.69290143,0.631340245,78.46315302,0
37.78105692,-122.4190574,324.4409307,-2.506790463,-1.090048722,0.862433968,67.09548865,-55.94658832,138.2675512,3.93151485,16.3012472,17.36854466,40.28219059,1
37.7801457,-122.4270587,376.7477308,-1.029853289,-1.459855957,2.53439099,-91.19380846,31.16002116,-34.75369083,91.02529951,20.70212308,17.74486219,46.58404759,0
37.78085627,-122.4188364,191.5144861,-0.453739398,-2.874090109,-0.021234729,-21.65589191,177.3482508,70.02962361,95.25125465,22.70386292,8.925993549,77.62924768,0
37.77361167,-122.4268625,423.0037004,0.255955693,-1.362270794,1.401674417,166.9440768,-71.42602492,-148.7798179,56.47856347,24.70681745,1.533328956,78.98224133,0
37.78125668,-122.4175501,321.5379103,-0.765457823,-0.305337355,2.826622464,45.31535017,154.9893603,-107.9445299,44.53007868,18.89152314,18.93486409,36.58585214,0
37.76730418,-122.4197501,225.1053543,1.739470201,-1.812301302,1.142484845,161.6606045,-64.56513086,94.01976401,36.27672407,21.4045857,1.440598107,50.5761864,0
37.77578978,-122.4169485,300.939077,-2.764083074,-2.475912069,-2.385367861,80.07890517,14.50321357,-175.5616732,27.17077426,25.28106746,11.81350621,89.59661801,0
37.76501517,-122.4291991,309.5423813,-0.409394771,1.306367204,-1.532642694,80.88003708,-14.40583574,168.6699861,57.66566911,22.99603276,9.863130053,79.21537973,0
37.77139172,-122.4255032,124.4908817,-0.706464512,2.367721614,0.570578624,33.06858253,101.9374424,-111.3735956,13.24545777,28.87030831,16.70172913,32.99962592,0
37.77222923,-122.4195734,231.2295664,0.885470945,2.620632418,-1.346665108,-128.8049059,-158.0066282,144.469435,91.95777402,26.86614751,10.05213705,50.87703424,0
37.77282345,-122.4103899,204.5437646,2.797657511,0.707992371,2.745250232,7.097144719,45.76402946,5.740210161,18.00789444,9.234031945,9.382405634,97.86350255,0
37.77880934,-122.4217278,230.4062252,0.06225244,-2.683352504,-0.567887796,-89.04016782,93.84009997,23.24713208,74.6785696,28.68547817,17.61300293,62.03020833,0
37.77267116,-122.4209126,392.4997648,2.921261082,1.44517578,-0.256617566,179.5221196,-10.0278535,-149.7125563,31.03533335,10.10439981,19.28020166,77.54769269,0
37.77387387,-122.4151061,267.1422834,-1.186503631,-2.339428168,1.209612561,-83.89370156,-142.0946616,-48.5212485,22.99407223,29.78159464,10.98540217,27.36280144,0
37.76965088,-122.4173241,473.142269,-2.814791205,1.018488706,0.145498388,-96.95309635,-91.87019515,-123.7612101,56.00798335,22.53323855,9.094478617,86.60079697,0
37.77236504,-122.4234215,182.154386,-2.006020995,1.676195014,-0.707124199,44.59793584,64.68205324,9.33533797,76.62993563,20.68828882,16.62190286,68.38279376,0
37.76944539,-122.4211837,237.0666102,-0.629250691,1.355188265,-2.540172749,3.941572759,142.3574588,18.26357244,72.81029856,13.10806941,16.62186923,34.04803457,0
37.76636392,-122.425046,404.1305647,-1.101996545,2.711302835,0.578673537,-172.3129512,-28.22090148,75.48010185,23.75875691,8.327688123,6.387634322,50.41694168,0
37.77696897,-122.4100796,295.711067,-2.417675214,1.428877707,2.205480185,-133.3680556,21.74833263,136.1801369,33.38498385,8.154325411,11.52447311,26.64220762,0
37.77826426,-122.4267873,296.1626659,-0.404039354,1.159258668,1.114574651,111.9754591,-97.78138678,-11.45526614,86.94880221,26.66437981,3.082339627,82.16084225,0
37.77728981,-122.4219633,74.00307335,-0.97130537,-1.429540967,-0.71102994,-5.870896147,-31.60320695,-95.99026677,72.46275258,15.81104615,12.71083979,79.59032,0
37.77416988,-122.4288832,229.3698482,-2.264284677,2.548612119,-2.233643612,-127.4345227,-58.7556692,-59.91420188,71.41304358,18.99629642,16.67978027,59.21848162,0
37.77249572,-122.4249644,171.8301796,-1.223297216,-1.922736775,1.898029121,-12.51267738,55.98919727,124.9523327,27.2560551,28.29590269,3.750301697,56.16131162,0
37.78216667,-122.4137906,499.7008053,2.318616332,2.429379669,2.650490173,-88.86633009,174.4916226,-127.4891454,79.30442861,11.38386762,6.460940926,57.07396955,0
37.77528164,-122.4253765,188.7597818,-1.187706807,-1.12402474,-0.670362055,-99.507074,112.7892427,45.8121882,36.16257065,24.09843714,8.978685674,22.99734229,0
37.77448364,-122.4277987,448.0234407,1.283732539,-2.219018437,1.371853135,164.7810995,-110.8207494,-175.2890818,40.43835676,16.76161905,16.90160128,49.45959737,0
37.76541284,-122.4199109,354.3051808,0.672282478,1.960098164,-0.535419361,-49.67117033,27.96429359,-91.55904176,29.11232836,10.31886648,14.62740022,30.28031851,0
37.77172496,-122.4292006,203.4123841,-0.436913026,-2.985027278,0.013601633,-163.2848023,-156.0917826,32.9070591,12.57832958,26.32429201,6.337407765,34.78338898,0
37.77250391,-122.4277047,294.5904703,-1.565846179,1.992529906,2.018858284,169.3176021,-91.11042474,-15.6916656,42.32915952,21.99872934,4.860671073,96.96933669,0
37.77287646,-122.4132475,428.241146,-0.785911804,-1.426128948,-2.499453947,106.1422469,-118.0016366,-2.322183512,2.185480441,7.373042064,13.9140942,40.94281676,1
37.77650345,-122.4139705,447.5157341,0.552643281,2.308327637,0.182012093,-88.41120964,-59.20360645,57.80233817,45.86306882,18.54392988,9.597749301,58.68999796,0
37.77557205,-122.4110972,122.1772438,-0.895480712,1.148875093,-1.712278352,-32.79893951,64.37302886,-95.54903121,72.63814059,26.2940963,11.87108449,91.02339834,0
37.7770581,-122.4123097,202.8079135,-1.710621399,0.997099997,-0.961164327,130.4242469,-0.21840591,-78.91022148,96.09413076,6.673370206,12.97394919,53.07931071,0
37.78019767,-122.4157365,200.8504311,-2.301223507,-0.808082621,0.866572948,-51.33113304,155.8473335,66.40495467,8.322007884,15.40686993,11.17373467,62.28945117,0
37.78115971,-122.4283533,68.92015823,2.278601627,-2.643582157,-2.836629526,24.26545512,-103.4104177,13.78490672,28.48842507,25.13036176,12.2614406,33.50301821,0
37.77926246,-122.413743,319.2069919,-0.358122145,1.980438589,0.562950594,12.54847308,-48.88470735,-174.7487433,49.66603964,26.458932,17.75006305,42.8063514,0
37.78401047,-122.4124898,434.6690238,0.75124993,-1.974577229,-1.299346563,-35.53396249,-61.25307235,61.3180063,17.4536009,24.38406941,17.36397855,60.48913279,0
37.76526465,-122.4134184,221.7084745,-0.057537833,-0.766448149,1.016906165,50.22068465,-95.05309465,43.23313467,12.12443795,12.64273938,2.980685465,49.19211888,0
37.76881556,-122.4192304,383.0161752,2.23539911,0.602128113,-2.150511889,-9.615334571,177.5414769,-151.7012734,45.50565149,17.67323902,11.72993429,23.06045605,0
37.76505126,-122.424742,332.4651861,0.281609115,-0.106477569,1.414869623,-172.357023,-40.59880364,89.10701814,58.28268762,23.53194942,8.786039933,52.06632267,0
37.77784949,-122.4124934,219.041931,-0.115311492,-1.808036189,0.873838319,113.1779188,158.583233,7.956525221,82.11066879,8.814693824,5.710401501,85.20846112,0
37.78286061,-122.4148567,113.4769098,2.547605943,-2.156301859,2.827450997,-139.2639182,-39.42954941,-106.2909778,99.78144047,19.87494408,12.62294819,29.28475544,0
37.76976965,-122.4097848,369.1957337,1.318137576,-2.260522366,2.46741218,-12.92762488,-106.5269957,21.36829252,77.53994261,23.00934313,10.21767068,21.49851155,0
37.78344069,-122.4262861,434.554326,-2.330700556,2.178047289,-1.300182821,28.76428473,-137.085721,34.3650651,22.52337497,26.24979673,15.49808131,29.49622054,0
37.76610535,-122.4248867,358.6345216,-1.933773233,-2.810642706,-2.836100564,73.98217951,128.0027495,151.2427425,74.92381784,7.791793096,1.868619792,74.94961557,0
37.78358872,-122.425164,58.04531782,1.722737178,2.862085558,0.932211367,-32.1132473,-168.4448494,87.1719932,53.94678562,13.24186736,6.053614987,83.5715711,0
37.77193245,-122.4135492,147.3048025,2.015107927,-1.808827858,0.617324334,84.79745533,167.1820518,-71.30723238,45.35555278,18.54134873,0.515645177,23.89812445,0
37.76692842,-122.4256619,81.2659932,0.271144975,-2.338066219,-2.835427387,-132.7139695,-29.45116376,-137.4721317,93.60498514,22.5264225,14.91919507,91.00407228,0
37.77461744,-122.4280668,306.6737448,0.326731367,0.461829929,-2.263934825,55.24039738,-90.94523361,127.1462659,70.3582124,23.25090739,18.24914666,70.18602893,0
37.77003553,-122.4094288,390.4149555,0.791597777,-2.520084252,0.508210227,117.4820139,42.2806076,124.5843676,68.32846082,11.33147935,11.74752681,61.45050788,0
37.77059746,-122.4289037,99.76063418,-0.365305354,0.614719579,2.470963584,140.1998302,-132.1513229,-116.8883947,1.66971849,5.3469153,12.33958319,40.28735104,1
37.7710458,-122.4126951,427.2520193,1.081194741,2.103759869,2.439001659,28.64393854,-154.0275935,-157.6327733,86.57461339,22.34542445,0.928502433,49.73602518,0
37.78096052,-122.4220927,299.9790403,-2.349112455,-2.712611871,-2.091089672,-67.35772869,118.0020067,76.27127393,79.4333975,27.72815718,10.07562596,95.75786181,0
37.77568323,-122.4125677,360.4860555,2.767675454,1.799211627,-0.692556322,-121.1916558,-27.11852113,80.1294591,30.24471685,24.93792613,10.53744465,92.92371469,0
37.77112615,-122.4183076,487.1308319,1.500928943,-0.633135354,-2.740782814,-55.59884896,6.571768358,-116.2282487,29.56528454,20.56165258,0.779489715,70.03716428,0
37.77710668,-122.4113674,87.65644471,0.787045224,-2.043056197,-0.184368922,14.39077434,-116.3894368,60.55626944,5.821106775,29.43926101,15.64774279,66.31289741,0
37.77922301,-122.4108761,455.5508103,-1.102067658,-1.943421118,1.518500758,-109.3211194,-157.887272,-79.58745191,5.560214161,15.82791945,5.566402749,36.84357313,0
37.77035248,-122.429218,106.7462132,-2.034267075,2.512587262,1.739836268,162.905366,-47.60059225,-86.17786993,67.02515409,18.12624377,14.46894014,96.26228303,0
37.77317098,-122.4278918,226.831463,-0.543942217,-2.336365488,-0.0060632,142.9687544,2.212650857,-63.17354373,19.03064248,5.307169099,8.058506937,80.43133705,0
37.76733772,-122.4243928,433.1474133,0.969460443,2.200696723,-2.424781952,-168.1354098,95.55502388,7.342691946,92.39301106,28.64878407,19.91292275,50.58077583,0
37.76852299,-122.4160137,457.8144065,0.802258461,0.265467726,-0.711816149,22.30624736,0.378720085,109.6034124,84.31924059,19.58366637,4.244102924,85.26652136,0
37.77852236,-122.4116346,277.8672531,-0.70415307,-2.765662927,2.59261176,104.1511645,101.7025264,-0.48824968,35.21407342,14.7699996,1.164711826,36.94997298,0
37.76852877,-122.4202012,317.3470872,0.679718363,-0.213143126,-1.622324661,-91.65889442,-138.4441993,-72.70462958,38.31682091,6.114108397,19.59810986,37.05829231,0
37.77540327,-122.4172605,368.6663006,1.882489773,1.904697087,-1.081473301,8.602643661,-156.9734021,138.2307475,33.06401781,14.06047661,4.876840362,83.27689876,0
37.77908093,-122.42563,424.7414008,-2.842291366,1.357216726,1.480963053,-33.84292233,-122.8100529,-160.1676153,9.693293863,5.089952542,12.70662374,64.74463847,0
37.76703754,-122.4133007,104.6800263,-0.296273712,-0.067305494,1.401484733,-109.2433449,97.92436568,106.9529342,3.627300686,13.10837845,7.491364396,64.46682308,1
37.77624624,-122.4100534,414.5311887,1.551331371,2.160299278,2.473213728,41.3054582,93.3588831,102.3774329,45.48724925,28.7863731,12.79255714,65.89366619,0
37.77003126,-122.424028,266.5742677,0.276866823,-2.277811429,-0.671287856,177.7291831,-129.1075904,-88.72314834,94.33249139,8.856684106,11.92117179,30.06454536,0
37.78415854,-122.4195035,252.7805413,0.908856528,2.45964632,0.087592343,-48.4965863,-168.844083,-108.6137343,91.76630742,18.63527773,14.14547763,47.96472595,0
37.77457091,-122.4276777,240.7548884,0.100058356,2.078647251,-0.195645233,18.85644298,66.70149704,134.8922021,81.07895474,9.665433003,0.36886712,65.84637359,0
37.78101985,-122.4182173,279.1452134,2.951247268,1.249660954,2.566513026,-61.97231462,127.901442,21.19366568,63.04519528,24.58447826,16.72388434,39.80707413,0
37.77590453,-122.4193443,475.272749,-2.672270781,1.907326453,1.615983533,135.701502,91.47877038,-163.4359113,85.69412947,19.05994518,9.573317284,60.32039676,0
37.76576825,-122.4265113,296.6916978,-0.053731069,0.262893041,1.988650679,131.2569722,-106.992367,140.6997059,51.74931751,10.05590046,10.37705603,64.56281906,0
37.77756303,-122.4205587,478.9298922,-2.451500705,1.050974575,-2.201410387,-115.6415803,30.156443,-54.35784563,18.42593324,26.65603246,8.220503821,95.42511027,0
37.78392807,-122.4227179,131.1305588,-2.041286627,0.363588424,1.751080157,143.9815947,92.65165943,-56.82364063,68.57494961,24.60059457,19.78764965,39.66206472,0
37.77693224,-122.4189634,375.8611905,-0.701769897,-0.867428817,-0.402127404,-125.456864,-87.90166636,51.58365738,92.1042805,28.78253324,16.03142748,55.14858332,0
37.78128378,-122.4176869,415.5077924,-2.066759451,0.413164784,-2.859967903,-145.6416145,9.979488493,58.07193941,2.450707192,5.015704822,6.227867501,98.52089684,1
37.78258413,-122.4292301,355.6079741,2.782122996,-1.455208005,-2.639469884,55.05646165,-66.79425457,-52.8061965,25.51868319,16.42792368,15.6614255,34.9431901,0
37.7694616,-122.4141799,323.1150261,2.68073866,-0.358324975,1.067447638,-41.07452189,-98.79284976,-128.419586,26.91110003,29.99603251,8.739870545,82.40155887,0
37.7691409,-122.4151397,304.1657515,-0.983342123,-1.315347556,-0.767925353,11.06661365,169.0521576,18.81711481,10.35443409,25.27969792,17.40026685,34.17239645,0
37.77711962,-122.4220743,437.4187172,0.838486272,-2.262673263,2.208693439,54.9254815,148.5295057,45.06449928,22.93667503,25.7821533,0.616929905,88.00372582,0
37.77312057,-122.4283413,419.7409687,0.202519924,-1.068828862,1.405638803,-160.9785944,-19.55961686,129.6800514,38.70621675,20.52831157,7.108129973,59.03791499,0
37.78169723,-122.4143013,105.0299245,1.893521883,2.111923309,-2.86991993,-74.53685841,-130.759898,-5.601604549,94.01362477,22.8224913,8.596383119,97.77291878,0
37.78290046,-122.4102965,431.8644457,0.764673659,-0.713515376,1.121329871,-14.07372776,82.0466292,52.45058864,86.09644403,25.13315647,14.88499159,33.6059974,0
37.77196843,-122.424597,236.3308787,-2.998485273,1.488021894,-1.845885164,-84.02853247,-87.94759315,-160.412822,94.62761931,7.30701619,3.646005332,75.03410766,0
37.76963741,-122.4229295,164.1635735,1.579046314,-1.948812875,-0.464504588,-162.3703017,-119.3335899,142.0282441,12.49689178,22.31451459,5.725621888,75.62234003,0
37.78051051,-122.4257237,441.3958556,1.481088728,-0.453485045,0.748411213,-148.7964336,-42.64955361,-62.20230725,3.290821931,25.3852025,14.47760585,77.510035,1
37.77039612,-122.4178613,244.4111598,0.058336233,-2.310863584,2.236307048,108.6292328,10.7459313,47.59960476,11.43337486,6.021644692,1.536873184,28.0775011,0
37.78135229,-122.4263032,413.7641106,2.417513839,-2.16827362,-0.26341267,148.0992333,-144.9214813,149.7785873,91.47241567,12.42632951,4.022485895,43.08487906,0
37.77337477,-122.4222761,168.5316254,2.450677234,0.704618279,1.850942725,-125.1960111,25.8287303,111.7892824,16.17011953,13.1002904,15.06733125,47.04134618,0
37.778251,-122.4154597,51.76819464,0.14347006,0.644890905,1.697793977,-90.26569538,-174.4745851,49.57338869,57.4773523,26.36455988,17.51057302,45.94300864,0
37.76681071,-122.4181977,272.9566368,0.647929387,-1.719768556,-0.512768923,54.8097857,141.0728618,73.29881811,23.1444458,24.50878474,14.57656102,74.00165752,0
37.77737719,-122.4216707,95.10271549,2.979132432,-0.153460834,0.005880981,163.5378394,151.4670081,151.5258417,2.553224779,21.41053677,10.5427657,24.38637365,1
37.77393535,-122.420995,389.46918,-1.207078591,2.179837002,1.20291006,-72.14770471,83.90547846,112.3535449,8.919823543,25.11807952,1.981226024,78.40628944,0
37.77663217,-122.4181578,174.2338112,-1.052296546,-1.954790948,-2.813109392,127.8769054,-12.04221291,39.54926179,71.12480379,16.33574252,16.54451486,62.12674996,0
37.76826028,-122.4292827,249.640541,-1.903356584,-2.884736802,2.344868483,2.168872002,-88.2373426,57.13297424,18.64546198,26.87201476,2.480779943,33.83977353,0
37.77963747,-122.4278298,89.16510429,2.375201635,0.911970844,1.618896957,164.3611101,87.88035266,-126.9833673,23.29935094,10.85539608,7.701569062,38.08949519,0
37.78215594,-122.4117748,178.9966618,1.46693034,-2.679010751,-1.503504712,-130.9468815,155.4469927,-10.73963528,38.03702183,22.61442204,1.009986887,27.80642524,0
37.7692348,-122.4278424,401.6706095,-2.366142907,2.879641431,2.887079719,170.5220634,-122.9278662,-71.64084683,65.89553523,11.04377962,14.1935019,56.72470819,0
37.76681429,-122.4152639,118.2145604,2.890604107,0.657721703,-1.923657884,-21.24769398,-12.30408385,-24.49057158,47.2025531,5.996549335,10.06989929,67.59371226,0
37.76537277,-122.4109992,341.2218025,1.385770249,-0.177621883,2.484520042,163.0578206,-66.50581103,58.40887447,94.48871649,12.103781,18.15215467,66.47776394,0
37.77773943,-122.4239863,462.8416338,2.103132658,-0.42004476,-1.05315925,-14.87152186,-51.57295594,-126.3056063,43.70112798,17.32267071,2.774849912,96.98942979,0
37.77704188,-122.4219902,355.9265419,-2.711095265,0.438423951,1.578880261,10.82956828,-33.92719872,-173.7446531,20.31352656,26.08590038,16.38331901,43.67728256,0
37.77583395,-122.4180216,414.9597602,0.029765514,-2.45625338,-0.261740441,109.7190035,162.646684,-37.10721484,53.84621252,17.72141223,10.21337516,80.96638765,0
37.76953894,-122.4117658,99.03723319,1.19158972,2.580114353,1.418804325,80.14626027,-86.89061957,-64.01364678,45.3635167,9.478765064,7.321847667,77.84620344,0
37.77271812,-122.4105619,162.8293217,0.257679507,0.753852411,-2.065301712,43.05719535,-2.636697926,-28.64445851,78.82026468,29.81914927,12.87133772,24.90615845,0
37.77678953,-122.4146087,452.5424835,0.999884794,-1.896129014,-1.38296125,-29.88719151,162.5354898,155.2395313,93.54456244,11.7518267,15.8083474,94.40040614,0
37.77483534,-122.4276676,371.7975261,1.907244382,0.375486323,-2.400853053,105.2778123,-8.619519521,74.55027644,83.71137519,29.63236813,8.805705468,94.50431351,0
37.78465571,-122.4160169,337.7992219,-0.753977622,-2.200460965,2.190863889,161.3622,130.8958279,-62.11484114,39.20945263,28.40836704,4.656113607,51.70681457,0
37.7676288,-122.4211939,348.6950313,2.092012054,-2.894683695,-1.222242073,-176.4680771,-158.8446812,-115.459624,22.00355417,18.56103772,18.31578299,53.4142268,0
37.77880289,-122.419986,236.3902494,-2.022503371,0.783101911,1.166857376,31.62423472,163.0909506,42.65218593,91.49164923,7.299077066,6.259954883,85.56775437,0
37.77298638,-122.428417,70.05048423,-1.37468367,0.890900051,1.921327186,131.7531344,-112.4887871,56.72745054,38.90099532,22.38537029,19.96472888,59.60245244,0
37.77346399,-122.4255788,402.9986939,-2.73992628,0.502179497,2.408509418,55.12051344,172.7766125,-5.895833804,77.13555903,26.14294154,15.34649858,83.93605588,0
37.77925196,-122.4135897,355.4209563,-0.813439132,-1.899100774,-2.362217308,108.2985328,-116.7923285,-103.4061211,98.95797045,16.13252749,13.7563835,22.89001353,0
37.77874872,-122.4203208,262.7620089,-0.720542731,0.620579151,2.358089601,142.2219974,-20.02825879,-169.7201061,57.95554681,10.97601148,0.247994557,40.02164899,0
37.78472512,-122.4233668,454.8918269,1.831623583,-2.660934354,-1.816483334,90.34236571,-68.89878303,-84.36214891,48.2481066,25.07060412,8.970626519,27.28519882,0
37.76746789,-122.4217196,201.2718492,0.918784022,0.655430133,1.42141207,78.12626449,-24.03668841,-15.41862026,70.13714286,18.62694564,10.04922151,56.33584418,0
37.76698219,-122.412312,182.4447849,-0.379664651,0.324102115,1.373094116,167.3085209,-89.81109363,103.6563431,19.79613259,9.94075012,7.527527924,88.33275557,0
37.77938678,-122.41442,442.7583463,0.912683872,0.931528985,-2.94898115,130.9264768,167.5142685,127.3513784,49.07985401,28.73846602,2.99946201,65.58301948,0
37.77646774,-122.4239537,408.6444446,-2.683299897,2.372853635,-1.67625655,113.536033,-69.93900573,-31.34355852,31.57691033,28.70245567,7.349008885,61.62668309,0
37.77038321,-122.42705,281.7409148,-1.918370784,2.102148631,-0.048548912,-148.8947902,55.17896834,106.6046597,16.84067313,14.17624184,1.499466824,49.28855151,0
37.76648839,-122.42436,108.8306328,0.761687131,2.883925149,-0.47979176,-93.94924207,-130.5189037,177.6070165,61.20858663,6.600077729,5.818378394,25.08879014,0
37.76661316,-122.4109849,146.7821622,0.848200915,2.857446198,2.511440879,20.43216876,116.7794945,77.97973495,57.7827555,20.76971336,1.673585512,81.31277364,0
37.78278382,-122.4177682,345.3025957,1.644807952,1.63391816,-0.841554783,75.44163779,15.30285966,82.29565138,76.23975817,12.93066836,15.04846908,65.66128528,0
37.76873735,-122.4187304,223.268557,-0.582001446,2.738517733,2.621902289,-70.84263841,172.6006048,147.4331406,87.36052736,6.658881525,13.42314586,94.47724057,0
37.77136743,-122.4174721,426.4129362,1.33532458,2.203703315,-0.24342409,-146.4018793,-27.57520194,-58.26811377,22.42741061,27.29516036,18.79866274,54.55721795,0
37.76943313,-122.4220794,477.4797542,1.103881995,1.365494699,2.78611738,-68.00429275,-109.638765,-175.9660585,78.08041388,29.95290787,7.59857644,52.11997092,0
37.77199993,-122.4132579,412.5366164,2.78036027,-2.547694472,1.42412886,97.57050501,-55.4331602,175.3118178,37.05482349,13.76013784,15.72401916,97.94775923,0
37.76628848,-122.4189343,219.8954403,-1.709218641,-2.70570067,1.97600755,135.8643706,85.30761819,-3.431492038,63.06615738,23.61865658,11.75214405,31.2925996,0
37.7752812,-122.427065,404.9088932,0.310077383,2.025597405,-2.37073867,148.6453134,57.27834756,102.8439335,85.09888275,6.644269807,12.92206856,40.18892262,0
37.76625225,-122.4268187,208.1487531,0.610586653,-0.062064853,0.516848599,-43.60799551,100.2050667,112.4968095,25.99041897,14.24263599,10.9492254,59.05313724,0
37.78090713,-122.4186628,125.1950395,2.99188731,1.887640106,-2.143797841,-45.88611305,-153.5506948,-36.89399625,60.29564775,7.718794151,15.58320281,61.88354412,0
37.76957424,-122.4106686,65.02694219,-1.792895147,-1.122490376,-1.214273988,-33.58531045,28.93275912,14.85829682,48.29172828,6.383748429,0.839828638,63.8973296,0
37.77570024,-122.423233,223.5725207,0.13930812,-0.61410085,0.741392437,-44.70859101,155.5807237,14.36958938,79.1624407,19.71977601,1.609763278,36.96879438,0
37.78250158,-122.4120092,456.6016867,-0.922888154,1.201120326,1.357354228,59.8307787,-141.155309,-100.7222366,69.87550924,25.05077469,1.9184754,94.14784388,0
37.77791755,-122.4141181,157.5439645,0.155357811,2.491960422,-2.764897308,-51.00362563,-146.0393068,-137.6499838,77.07836767,16.32425628,5.773814681,76.28016776,0
37.77555916,-122.4244438,142.9309242,-1.607228387,-2.473431153,0.185662386,-172.6761828,77.97757123,15.68602978,29.1503414,18.10447776,11.82257579,40.67518796,0
